customer_id,first_name,last_name,username,email,gender,birthdate,device_type,device_id,device_version,home_location_lat,home_location_long,home_location,home_country,first_join_date
70197,Harjo,Januar,4257758f-4e2b-43b7-8bd2-1c3fcef255e4,4257758f_4e2b_43b7_8bd2_1c3fcef255e4@zakyfoundation.org,M,1995-10-22,Android,e6698b9f-beb0-4e81-82bd-04f342db2fb7,Android 9,-7.3394295982231945,108.23562761039274,Jawa Barat,Indonesia,2016-12-07
91088,Edward,Januar,2390b9e8-0e11-4f9f-abfe-65a6c2010cb2,2390b9e8_0e11_4f9f_abfe_65a6c2010cb2@zakyfoundation.org,M,1994-04-16,Android,60183ee2-452b-46ad-b974-5b72aa01a08f,Android 9,-6.2922306023007861,108.36406426206536,Jawa Barat,Indonesia,2019-05-26
18935,Darimin,Januar,82c285e9-6d0e-415b-bdd5-14f2cda9f541,82c285e9_6d0e_415b_bdd5_14f2cda9f541@startupcampus.id,M,2008-09-09,Android,a961bdcc-a085-4b9b-b446-dc369e484448,Android 9,-7.1030193872778007,106.53060166270072,Jawa Barat,Indonesia,2022-04-16
21742,Digdaya,Januar,960c2eec-3501-479f-9c7d-1d1a2aada88a,960c2eec_3501_479f_9c7d_1d1a2aada88a@startupcampus.id,M,1990-12-19,Android,16020bc2-ac3c-435e-ba32-397776657a1e,Android 9,-7.7662634745356112,110.43767951928264,Yogyakarta,Indonesia,2018-06-24
42776,Artawan,Januar,53da9560-9e07-474b-b9c6-63d457c6168f,53da9560_9e07_474b_b9c6_63d457c6168f@startupcampus.id,M,2004-09-27,Android,bbf6b5d1-14cd-4e20-bd6c-658f53b2448f,Android 9,-6.1242701990476034,106.94824587860971,Jakarta Raya,Indonesia,2021-01-10
79172,Lamar,Kusumo,0b70274f-783f-411b-a404-fd157582784e,0b70274f_783f_411b_a404_fd157582784e@startupcampus.id,M,1993-05-24,Android,84f2bbaa-3869-42eb-992b-ba3eecc3b438,Android 9,-3.2640351421551843,119.24322271630767,Sulawesi Barat,Indonesia,2022-04-09
75498,Cakrabirawa,Kusumo,916ca8bf-c4cc-4fe8-afac-51cca8b59dcb,916ca8bf_c4cc_4fe8_afac_51cca8b59dcb@zakyfoundation.org,M,2000-07-09,Android,cffbd396-799f-490f-936b-77f6ad66077f,Android 9,-1.2539693124870617,101.01901797330927,Sumatera Barat,Indonesia,2020-08-14
66259,Saadat,Kusumo,32634e4d-8980-416b-b9c2-cfbeef054e7e,32634e4d_8980_416b_b9c2_cfbeef054e7e@startupcampus.id,M,1987-05-22,Android,cf9bbd4e-42a9-4a6c-bee2-4ec1cc5dfbe4,Android 9,-0.11711269687318016,110.85644621472821,Kalimantan Barat,Indonesia,2017-09-10
40774,Gada,Kusumo,c0b8c8af-a915-436d-a830-a5bae4593445,c0b8c8af_a915_436d_a830_a5bae4593445@startupcampus.id,M,2001-09-21,Android,331a4ba6-7d79-4d2a-8e3a-f4936b18af1d,Android 9,-3.3203866533536104,119.4091801347839,Sulawesi Barat,Indonesia,2022-03-05
646,Bancar,Kusumo,037723b1-f335-4881-8770-8bd0fc31e074,037723b1_f335_4881_8770_8bd0fc31e074@startupcampus.id,M,2011-09-08,Android,9c616197-d9d0-422e-a614-87ad393e5580,Android 9,-8.1050514731897483,110.58629938748565,Yogyakarta,Indonesia,2018-02-13
32579,Warji,Kusumo,60951516-3fca-4c61-b259-41db7539ff2d,60951516_3fca_4c61_b259_41db7539ff2d@zakyfoundation.org,M,1992-10-18,Android,47603b26-fce2-4acb-963a-018d2eb28bb7,Android 9,-6.8390429944269808,109.07043418971318,Jawa Tengah,Indonesia,2021-04-24
85496,Taufan,Kusumo,0b48bcd3-ef06-4155-b400-69aea3b62b96,0b48bcd3_ef06_4155_b400_69aea3b62b96@startupcampus.id,M,1984-08-11,Android,50032465-32d6-40c1-98a1-1959f0c1e4ce,Android 9,0.95014949336518484,110.02420459991305,Kalimantan Barat,Indonesia,2020-10-17
83835,Daliono,Mansur,54875fc0-30a9-477c-a36f-6b3e8ae163d0,54875fc0_30a9_477c_a36f_6b3e8ae163d0@zakyfoundation.org,M,1992-05-01,Android,d0c61831-7fc8-4420-9b7a-1c1b801225f6,Android 9,-2.9598433766559253,119.50559917155704,Sulawesi Barat,Indonesia,2021-07-25
